_id,brand,category,code,cpu1,cpu2,cpu3,design,disk,full_name,img,name,price,ram,rating,release,screen1,screen2,size,vga1,vga2
622a1d6534eebec0045fe35b, Dell , Laptop ,220042001628,i7,1165G7,2.8GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Dell  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/252808/Slider/vi-vn-dell-latitude-3520-i7-70261780-3.jpg,Laptop,30990000,8 GB,2.0,Dài 361 mm - Rộng 240.9 mm - Dày 18 mm - Nặng 1.79 kg,"15.6""",Full HD (1920 x 1080),Dài 361 mm - Rộng 240.9 mm - Dày 18 mm - Nặng 1.79 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe36a, HP , Laptop ,220042001776,Ryzen 7,5800U,1.9GHz,Vỏ kim loại,256 GB SSD NVMe PCIe,"Laptop  HP  Ryzen 7 5800U 1.9GHz 8 GB Card tích hợp Radeon 13.3"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/266157/Slider/vi-vn-hp-envy-x360-convert-13-ay1056au-r7-601q8pa-3.jpg,Laptop,30290000,8 GB,0.0,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.4 mm - Nặng 1.3 kg,"13.3""",Full HD (1920 x 1080),Dài 306.5 mm - Rộng 194.6 mm - Dày 16.4 mm - Nặng 1.3 kg,Card tích hợp,Radeon
622a1d6534eebec0045fe3a4, Dell , Laptop ,220042001798,Ryzen 7,5700U,1.8GHz,Vỏ nhựa,512 GB SSD NVMe PCIe,"Laptop  Dell  Ryzen 7 5700U 1.8GHz 8 GB Card tích hợp Radeon 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/267558/Slider/vi-vn-dell-inspiron-15-5515-r7-n5r75700u104w1-3.jpg,Laptop,24290000,8 GB,0.0,Dài 356.06 mm - Rộng 228.9 mm - Dày 17.99 mm - Nặng 1.75 kg,"15.6""",Full HD (1920 x 1080),Dài 356.06 mm - Rộng 228.9 mm - Dày 17.99 mm - Nặng 1.75 kg,Card tích hợp,Radeon
622a1d6534eebec0045fe3a9, Lenovo , Laptop ,220042001337,i5,1135G7,2.4GHz,Vỏ kim loại,512 GB SSD NVMe PCIe,"Laptop  Lenovo  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/235393/Slider/vi-vn-lenovo-thinkbook-14s-g2-itl-i5-20va000nvn-03-800x444.jpg,Laptop,23690000,8 GB,2.9,Dài 322 mm - Rộng 207 mm - Dày 14.9 mm - Nặng 1.27 kg,"14""",Full HD (1920 x 1080),Dài 322 mm - Rộng 207 mm - Dày 14.9 mm - Nặng 1.27 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3c4, Asus , Laptop ,220042001469,i5,1135G7,2.4GHz,Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,512 GB SSD NVMe PCIe,"Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/246072/Slider/vi-vn-asus-vivobook-a515ep-i5-bn334-4.jpg,Laptop,20790000,8 GB,2.9,2020,"15.6""",Full HD (1920 x 1080),2020,Card rời,MX330 2GB
622a1d6534eebec0045fe3f5, HP , Laptop ,220042001874,Ryzen 5,5500U,2.1GHz,Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.47 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  HP  Ryzen 5 5500U 2.1GHz 8 GB Card tích hợp Radeon 14"" HD (1366 x 768)",https://cdn.tgdd.vn/Products/Images/44/270722/Slider/vi-vn-hp-14s-fq1065au-r5-4k0z5pa-win11-3.jpg,Laptop,17890000,8 GB,0.0,2021,"14""",HD (1366 x 768),2021,Card tích hợp,Radeon
622a1d6534eebec0045fe40c, Chuwi , Laptop ,220042001857,i5,8259U,2.30 GHz,Vỏ kim loại,512 GB SSD NVMe PCIe,"Laptop  Chuwi  i5 8259U 2.30 GHz 16 GB Card tích hợp Intel Iris Plus Graphics 655 14"" 2.2K (2240x1400)",https://cdn.tgdd.vn/Products/Images/44/270142/Slider/vi-vn-chuwi-corebook-x-i5-8259u-3.jpg,Laptop,15490000,16 GB,0.0,Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.5 kg,"14""",2.2K (2240x1400),Dài 310 mm - Rộng 229.5 mm - Dày 20.6 mm - Nặng 1.5 kg,Card tích hợp,Intel Iris Plus Graphics 655
622a1d6534eebec0045fe413, MSI , Laptop ,220042001796,i3,1115G4,3GHz,Vỏ kim loại,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i3 1115G4 3GHz 8 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/266898/Slider/vi-vn-msi-modern-14-b11mou-i3-1027vn-3.jpg,Laptop,14890000,8 GB,4.0,Dài 319 mm - Rộng 219 mm - Dày 18.1 mm - Nặng 1.3 kg,"14""",Full HD (1920 x 1080),Dài 319 mm - Rộng 219 mm - Dày 18.1 mm - Nặng 1.3 kg,Card tích hợp,Intel UHD
622a1d6534eebec0045fe425, HP , Laptop ,220042001586,Ryzen 3,5300U,2.6GHz,Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.47 kg,Không hỗ trợ khe cắm HDD,"Laptop  HP  Ryzen 3 5300U 2.6GHz 4 GB Card tích hợp Radeon 14"" HD (1366 x 768)",https://cdn.tgdd.vn/Products/Images/44/251454/Slider/vi-vn-hp-14s-fq1080au-r3-4k0z7pa-4.jpg,Laptop,12490000,4 GB,5.0,2021,"14""",HD (1366 x 768),2021,Card tích hợp,Radeon
622a1d6534eebec0045fe331, MSI , Laptop ,220042001560,i7,11800H,2.30 GHz,Vỏ kim loại,2 TB SSD NVMe PCIe,"Laptop  MSI  i7 11800H 2.30 GHz 32 GB Card rời RTX 3070 Max-Q 8GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/249147/Slider/vi-vn-msi-gaming-gs66-stealth-11ug-i7-219vn-2.jpg,Laptop,64990000,32 GB,0.0,Dài 358.3 mm - Rộng 248 mm - Dày 19.8 mm - Nặng 2.1 Kg,"15.6""",Full HD (1920 x 1080),Dài 358.3 mm - Rộng 248 mm - Dày 19.8 mm - Nặng 2.1 Kg,Card rời,RTX 3070 Max-Q 8GB
622a1d6534eebec0045fe333, MSI , Laptop ,220042001561,i7,11800H,2.30 GHz,Vỏ kim loại,2 TB SSD NVMe PCIe,"Laptop  MSI  i7 11800H 2.30 GHz 16 GB Card rời RTX 3070 8GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/249152/Slider/vi-vn-msi-gaming-ge66-raider-11ug-i7-258vn-2.jpg,Laptop,59990000,16 GB,0.0,Dài 358 mm - Rộng 267 mm - Dày 23.4 mm - Nặng 2.38 Kg,"15.6""",Full HD (1920 x 1080),Dài 358 mm - Rộng 267 mm - Dày 23.4 mm - Nặng 2.38 Kg,Card rời,RTX 3070 8GB
622a1d6534eebec0045fe38a, HP , Laptop ,220042001814,Ryzen 5,5600H,3.3GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  HP  Ryzen 5 5600H 3.3GHz 8 GB Card rời RTX 3050Ti 4GB 16.1"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/269041/Slider/vi-vn-hp-gaming-victus-16-e0179ax-r5-4r0v0pa-3.jpg,Laptop,26490000,8 GB,0.0,Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,"16.1""",Full HD (1920 x 1080),Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,Card rời,RTX 3050Ti 4GB
622a1d6534eebec0045fe3b3, Dell , Laptop ,220042001783,i5,1135G7,2.4GHz,Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.69 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))","Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card rời MX350 2GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/266280/Slider/vi-vn-dell-vostro-3510-i5-p112f002bbl-3.jpg,Laptop,22990000,8 GB,4.0,2021,"15.6""",Full HD (1920 x 1080),2021,Card rời,MX350 2GB
622a1d6534eebec0045fe3b9, HP , Laptop ,220042001631,i7,1165G7,2.8GHz,Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.685 kg,512 GB SSD NVMe PCIe,"Laptop  HP  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/253151/Slider/vi-vn-hp-pavilion-15-eg0504tu-i7-1165g7-46m00pa-3.jpg,Laptop,22990000,8 GB,5.0,2021,"15.6""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3ba, MSI , Laptop ,220042001733,Ryzen 5,5600H,3.3GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  Ryzen 5 5600H 3.3GHz 8 GB Card rời RX 5500M 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/264029/Slider/vi-vn-msi-gaming-bravo-15-b5dd-r5-279vn-3.jpg,Laptop,21990000,8 GB,2.0,Dài 359 mm - Rộng 259 mm - Dày 24.95 mm - Nặng 2.35 kg,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 259 mm - Dày 24.95 mm - Nặng 2.35 kg,Card rời,RX 5500M 4GB
622a1d6534eebec0045fe3d0, Asus , Laptop ,220042001705,i5,1135G7,2.4GHz,Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080) OLED",https://cdn.tgdd.vn/Products/Images/44/260297/Slider/vi-vn-asus-vivobook-a515ea-oled-i5-l12032w-3.jpg,Laptop,19990000,8 GB,4.5,2021,"15.6""",Full HD (1920 x 1080) OLED,2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3d2, Dell , Laptop ,220042001765,i5,1135G7,2.4GHz,Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.7 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))","Laptop  Dell  i5 1135G7 2.4GHz 4 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/265469/Slider/vi-vn-dell-inspiron-15-3511-i5-p112f001dbl-3.jpg,Laptop,19990000,4 GB,4.0,2021,"15.6""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3db, MSI , Laptop ,220042001726,Ryzen 7,5700U,1.8GHz,Nắp lưng và chiếu nghỉ tay bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  Ryzen 7 5700U 1.8GHz 8 GB Card tích hợp Radeon 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/263792/Slider/vi-vn-msi-modern-15-a5m-r7-237vn-3.jpg,Laptop,19990000,8 GB,5.0,Dài 356.8 mm - Rộng 233.7 mm - Dày 18.9 mm - Nặng 1.6 kg,"15.6""",Full HD (1920 x 1080),Dài 356.8 mm - Rộng 233.7 mm - Dày 18.9 mm - Nặng 1.6 kg,Card tích hợp,Radeon
622a1d6534eebec0045fe3f8, Asus , Laptop ,220042001889,i5,1135G7,2.4GHz,Dài 360.2 mm - Rộng 234.9 mm - Dày 19.9 mm - Nặng 1.8 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i5 1135G7 2.4GHz 8 GB Card rời MX330 2GB 15.6"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/271083/asus-vivobook-x515ep-i5-bq400w-3.jpg,Laptop,18990000,8 GB,0.0,2021,"15.6""",Full HD (1920 x 1080),2021,Card rời,MX330 2GB
622a1d6534eebec0045fe3fa, HP , Laptop ,220042001633,i5,1135G7,2.4GHz,Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.426 kg,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  HP  i5 1135G7 2.4GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/253154/Slider/vi-vn-hp-240-g8-i5-518v6pa-4.jpg,Laptop,17490000,8 GB,3.9,2021,"14""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe325, Acer , Laptop ,220042001617,i5,11400H,2.7GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Acer  i5 11400H 2.7GHz 8 GB Card rời RTX 3050 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/251999/Slider/vi-vn-acer-nitro-5-gaming-an515-57-54mv-i5-nhqensv003-3.jpg,Laptop,26490000,8 GB,3.5,Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,"15.6""",Full HD (1920 x 1080),Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,Card rời,RTX 3050 4GB
622a1d6534eebec0045fe335, MSI , Laptop ,220042001716,i7,11800H,2.30 GHz,Vỏ kim loại,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i7 11800H 2.30 GHz 16 GB Card rời RTX 3070 8GB 17.3"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/261962/Slider/vi-vn-msi-gaming-leopard-gp76-11ug-i7-823vn-02.jpg,Laptop,52990000,16 GB,0.0,Dài 397 mm - Rộng 284 mm - Dày 25.9 mm - Nặng 2.9 kg,"17.3""",Full HD (1920 x 1080),Dài 397 mm - Rộng 284 mm - Dày 25.9 mm - Nặng 2.9 kg,Card rời,RTX 3070 8GB
622a1d6534eebec0045fe324, HP , Laptop ,220042001809,Ryzen 7,5800H,3.2GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  HP  Ryzen 7 5800H 3.2GHz 8 GB Card rời RTX 3050Ti 4GB 16.1"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/268677/Slider/vi-vn-hp-gaming-victus-16-e0170ax-r7-4r0u7pa-2.jpg,Laptop,29990000,8 GB,0.0,Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.41 kg,"16.1""",Full HD (1920 x 1080),Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.41 kg,Card rời,RTX 3050Ti 4GB
622a1d6534eebec0045fe34e, Asus , Laptop ,220042001577,i7,11370H,3.3GHz,Vỏ nhựa - nắp lưng bằng kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i7 11370H 3.3GHz 8 GB Card rời RTX 3060 6GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/251247/Slider/vi-vn-asus-tuf-gaming-fx516pm-i7-hn002t-3.jpg,Laptop,32990000,8 GB,3.0,Dài 360 mm - Rộng 252 mm - Dày 19.9 mm - Nặng 2 kg,"15.6""",Full HD (1920 x 1080),Dài 360 mm - Rộng 252 mm - Dày 19.9 mm - Nặng 2 kg,Card rời,RTX 3060 6GB
622a1d6534eebec0045fe327, Asus , Laptop ,220042001821,i5,10300H,2.5GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i5 10300H 2.5GHz 8 GB Card rời GTX 1650 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/269241/Slider/vi-vn-asus-tuf-gaming-fx506lh-i5-hn188w-3.jpg,Laptop,21990000,8 GB,4.8,Dài 359 mm - Rộng 256 mm - Dày 24.9 mm - Nặng 2.3 kg,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 256 mm - Dày 24.9 mm - Nặng 2.3 kg,Card rời,GTX 1650 4GB
622a1d6534eebec0045fe33e, MSI , Laptop ,220042001670,i7,11375H,3.3GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i7 11375H 3.3GHz 16 GB Card rời RTX 3060 Max-Q 6GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/256265/Slider/vi-vn-msi-gaming-stealth-15m-a11uek-i7-254vn-3.jpg,Laptop,41990000,16 GB,0.0,Dài 358.3 mm - Rộng 248 mm - Dày 16.15 mm - Nặng 1.7 kg,"15.6""",Full HD (1920 x 1080),Dài 358.3 mm - Rộng 248 mm - Dày 16.15 mm - Nặng 1.7 kg,Card rời,RTX 3060 Max-Q 6GB
622a1d6534eebec0045fe365, Asus , Laptop ,220042001580,i7,11370H,3.3GHz,Vỏ nhựa - nắp lưng bằng kim loại,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB),"Laptop  Asus  i7 11370H 3.3GHz 8 GB Card rời RTX 3050 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/251419/Slider/vi-vn-asus-tuf-gaming-fx516pc-i7-hn001t-3.jpg,Laptop,28990000,8 GB,4.0,Dài 360 mm - Rộng 252 mm - Dày 19.9 mm - Nặng 2 kg,"15.6""",Full HD (1920 x 1080),Dài 360 mm - Rộng 252 mm - Dày 19.9 mm - Nặng 2 kg,Card rời,RTX 3050 4GB
622a1d6534eebec0045fe368, Acer , Laptop ,220042001696,i7,11800H,2.30 GHz,Vỏ nhựa,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Acer  i7 11800H 2.30 GHz 8 GB Card rời RTX 3050Ti 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/260058/Slider/vi-vn-acer-nitro-5-gaming-an515-57-720a-i7-nhqeqsv004-2.jpg,Laptop,30490000,8 GB,4.0,Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,"15.6""",Full HD (1920 x 1080),Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,Card rời,RTX 3050Ti 4GB
622a1d6534eebec0045fe372, Asus , Laptop ,220042001550,i7,11800H,2.30 GHz,Vỏ nhựa - nắp lưng bằng kim loại,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB),"Laptop  Asus  i7 11800H 2.30 GHz 8 GB Card rời RTX 3050 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/249947/Slider/vi-vn-asus-tuf-gaming-fx506hcb-i7-hn141t-3.jpg,Laptop,28490000,8 GB,5.0,Dài 359 mm - Rộng 256 mm - Dày 24.9 mm - Nặng 2.3 kg,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 256 mm - Dày 24.9 mm - Nặng 2.3 kg,Card rời,RTX 3050 4GB
622a1d6534eebec0045fe37b, Lenovo , Laptop ,220042001769,i7,1165G7,2.8GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Lenovo  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/265803/Slider/vi-vn-lenovo-yoga-slim-7-14itl05-i7-82a300ldvn-3.jpg,Laptop,28990000,8 GB,0.0,Dài 320.6 mm - Rộng 208.18 mm - Dày 14.9 mm - Nặng 1.36 kg,"14""",Full HD (1920 x 1080),Dài 320.6 mm - Rộng 208.18 mm - Dày 14.9 mm - Nặng 1.36 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3af, Dell , Laptop ,220042001745,i5,1135G7,2.4GHz,Dài 359 mm - Rộng 235.5 mm - Dày 19 mm - Nặng 1.73 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB (2280) / 1TB (2230))","Laptop  Dell  i5 1135G7 2.4GHz 8 GB Card rời MX350 2GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/264349/Slider/vi-vn-dell-inspiron-15-3511-i5-70270650-3.jpg,Laptop,22990000,8 GB,0.0,2021,"15.6""",Full HD (1920 x 1080),2021,Card rời,MX350 2GB
622a1d6534eebec0045fe3be, MSI , Laptop ,220042001762,i7,1195G7,2.9GHz,Vỏ kim loại,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)","Laptop  MSI  i7 1195G7 2.9GHz 8 GB Card tích hợp Intel Iris Xe 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/265449/Slider/vi-vn-msi-modern-14-b11mou-i7-618vn-3.jpg,Laptop,22490000,8 GB,5.0,Dài 319 mm - Rộng 219 mm - Dày 16.9 mm - Nặng 1.3 kg,"14""",Full HD (1920 x 1080),Dài 319 mm - Rộng 219 mm - Dày 16.9 mm - Nặng 1.3 kg,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3dc, Asus , Laptop ,220042001917,i7,1165G7,2.8GHz,Dài 360 mm - Rộng 235 mm - Dày 19.9 mm - Nặng 1.8 kg,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  Asus  i7 1165G7 2.8GHz 8 GB Card tích hợp Intel Iris Xe 15.6"" Full HD (1920 x 1080)",//cdn.tgdd.vn/Products/Images/44/273248/asus-vivobook-x515ea-i7-ej1918w-3.jpg,Laptop,20990000,8 GB,0.0,2021,"15.6""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Xe
622a1d6534eebec0045fe3ec, HP , Laptop ,220042001395,i5,1035G1,1.00 GHz,Dài 324 mm - Rộng 225 mm - Dày 17.9 mm - Nặng 1.38 kg,512 GB SSD NVMe PCIe,"Laptop  HP  i5 1035G1 1.00 GHz 8 GB Card tích hợp Intel UHD 14"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/238015/Slider/hp-340s-g7-i5-36a35pa-120821-0951540-1020x570.jpg,Laptop,18290000,8 GB,4.1,2020,"14""",Full HD (1920 x 1080),2020,Card tích hợp,Intel UHD
622a1d6534eebec0045fe417, itel , Laptop ,220042001768,i5,8259U,2.30 GHz,Dài 365 mm - Rộng 226.1 mm - Dày 24.9 mm - Nặng 2.1 kg,256 GB SSD M.2 SATA 3 (Có thể tháo ra lắp thanh khác tối đa 1TB),"Laptop  itel  i5 8259U 2.30 GHz 8 GB Card tích hợp Intel Iris Plus Graphics 655 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/265532/Slider/vi-vn-itel-spirit-1-i5-71006300036-3.jpg,Laptop,14690000,8 GB,0.0,2021,"15.6""",Full HD (1920 x 1080),2021,Card tích hợp,Intel Iris Plus Graphics 655
622a1d6534eebec0045fe42b, HP , Laptop ,220042001602,i3,1005G1,1.2GHz,Dài 324 mm - Rộng 225.9 mm - Dày 19.9 mm - Nặng 1.47 kg,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Laptop  HP  i3 1005G1 1.2GHz 4 GB Card tích hợp Intel UHD 14"" HD (1366 x 768)",https://cdn.tgdd.vn/Products/Images/44/251962/Slider/vi-vn-hp-240-g8-i3-519a4pa-3.jpg,Laptop,11890000,4 GB,4.7,2021,"14""",HD (1366 x 768),2021,Card tích hợp,Intel UHD
622a1d6534eebec0045fe430, Asus , Laptop ,220042001717,Celeron,N4020,1.1GHz,Dài 360.2 mm - Rộng 234.9 mm - Dày 19.9 mm - Nặng 1.8 kg,256 GB SSD NVMe PCIe,"Laptop  Asus  Celeron N4020 1.1GHz 4 GB Card tích hợp Intel UHD 600 15.6"" HD (1366 x 768)",https://cdn.tgdd.vn/Products/Images/44/262060/Slider/vi-vn-asus-vivobook-x515ma-n4020-br480w-a-3.jpg,Laptop,8690000,4 GB,4.5,2021,"15.6""",HD (1366 x 768),2021,Card tích hợp,Intel UHD 600
622a1d6534eebec0045fe35f, MSI , Laptop ,220042001446,i7,11800H,2.30 GHz,Vỏ nhựa,512 GB SSD NVMe PCIe,"Laptop  MSI  i7 11800H 2.30 GHz 8 GB Card rời RTX 3050 4GB 15.6"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/242201/Slider/vi-vn-msi-gf66-11uc-i7-224vn-12jpg.jpg,Laptop,29990000,8 GB,3.0,Dài 359 mm - Rộng 259 mm - Dày 24.9 mm - Nặng 2.1 kg,"15.6""",Full HD (1920 x 1080),Dài 359 mm - Rộng 259 mm - Dày 24.9 mm - Nặng 2.1 kg,Card rời,RTX 3050 4GB
622a1d6534eebec0045fe375, HP , Laptop ,220042001852,i7,11800H,2.30 GHz,Vỏ nhựa,512 GB SSD NVMe PCIe,"Laptop  HP  i7 11800H 2.30 GHz 8 GB Card rời GTX 1650 4GB 16.1"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/270094/Slider/vi-vn-hp-gaming-victus-16-d0200tx-i7-4r0u2pa-3.jpg,Laptop,28990000,8 GB,0.0,Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,"16.1""",Full HD (1920 x 1080),Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,Card rời,GTX 1650 4GB
622a1d6534eebec0045fe395, HP , Laptop ,220042001777,Ryzen 5,5600U,2.30 GHz,Vỏ kim loại,256 GB SSD NVMe PCIe,"Laptop  HP  Ryzen 5 5600U 2.30 GHz 8 GB Card tích hợp Radeon 13.3"" Full HD (1920 x 1080)",https://cdn.tgdd.vn/Products/Images/44/266155/Slider/vi-vn-hp-envy-x360-convert-13-ay1057au-r5-601q9pa-3.jpg,Laptop,25990000,8 GB,0.0,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.4 mm - Nặng 1.3 kg,"13.3""",Full HD (1920 x 1080),Dài 306.5 mm - Rộng 194.6 mm - Dày 16.4 mm - Nặng 1.3 kg,Card tích hợp,Radeon
